syllabus_id,year,course_title,subtitle,departments,grade,campus,term_schedule,credits,note,extraction_time,created_at,all_instructors_kanji,all_instructors_kana
C200007400,2025,ジャーナリズム論Ⅰ,ジャーナリズムとは何か,社会学部,2年次～4年次,深草,前期　火２(C214),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:30:41,2025-06-01 15:30:42,李　相哲,リ　ソウテツ
C200007500,2025,ジャーナリズム論Ⅱ,日中韓メディアを比較する,社会学部,2年次～4年次,深草,後期　火２(C315),2,,2025-06-02 00:30:41,2025-06-01 15:30:42,李　相哲,リ　ソウテツ
C200007700,2025,キャリアデザイン論,willから始める大学生活,社会学部,1年次～4年次,深草,前期　火２(C211),2,"キャリア啓発科目：進路動機付け科目（キャリア意識を醸成する教育）です。
学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:31:17,2025-06-01 15:31:18,澤田　幸子,サワダ　サチコ
C200007800,2025,プロジェクトマネジメント,自分で創る大学生活,社会学部,1年次～4年次,深草,後期　水２(C319),2,"キャリア形成科目：進路選択支援科目（進路選択を支援する教育）です。
学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:31:24,2025-06-01 15:31:28,澤田　幸子,サワダ　サチコ
C200090100,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C312),4,,2025-06-02 00:31:28,2025-06-01 15:31:30,井上　辰樹,イノウエ　タツキ
C200090200,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C313),4,,2025-06-02 00:31:29,2025-06-01 15:31:32,久保　和之,クボ　カズユキ
C200090300,2025,,,,,,,,,2025-06-01 22:47:59,2025-06-01 13:47:59,,
C200090500,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C315),4,,2025-06-02 00:31:28,2025-06-01 15:31:30,松浦　哲郎,マツウラ　テツオ
C200090600,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C316),4,,2025-06-02 00:31:28,2025-06-01 15:31:32,大西　孝之,オオニシ　タカユキ
C200090700,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C317),4,,2025-06-02 00:31:28,2025-06-01 15:31:32,藤田　悟,フジタ　サトル
C200090900,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C318),4,,2025-06-02 00:31:32,2025-06-01 15:31:34,李　相哲,リ　ソウテツ
C200091000,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C119),4,,2025-06-02 00:32:01,2025-06-01 15:32:01,李　フ屏,リ　フピン
C200091100,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C320),4,,2025-06-02 00:32:11,2025-06-01 15:32:15,築地　達郎,ツキジ　タツオ
C200091200,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C321),4,,2025-06-02 00:32:11,2025-06-01 15:32:15,渡邉　悟史,ワタナベ　サトシ
C200091400,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C322),4,,2025-06-02 00:32:12,2025-06-01 15:32:15,古莊　匡義,フルソウ　タダヨシ
C200092000,2025,地域発展学,どうすれば絶対貧困から脱出できるのか,社会学部,3年次～4年次,深草,後期　水２(C321),2,２０２０年度以降入学生用,2025-06-02 00:32:16,2025-06-01 15:32:20,李　フ屏,リ　フピン
C200093000,2025,生涯学習支援論,,社会学部,3年次～4年次,深草,通年　火３(C140),4,社会教育主事課程科目,2025-06-02 00:32:16,2025-06-01 15:32:20,久保　隆,クボ　タカシ
C200094000,2025,社会教育経営論,生と死と向き合う学び,社会学部,3年次～4年次,深草,通年　水４(C108),4,社会教育主事課程科目,2025-06-02 00:32:16,2025-06-01 15:32:20,堂本　雅也,ドウモト　マサヤ
C200094010,2025,社会教育実習,「社会をつくる学び」の創造：若者支援・若者参加の視点から,社会学部,3年次～4年次,深草,後期　火２(C316),2,社会教育主事課程科目,2025-06-02 00:32:15,2025-06-01 15:32:16,松田　美智子,マツダ　ミチコ
C200095000,2025,宗教社会学,現代社会を宗教文化で読み解く,社会学部,2年次～4年次,深草,後期　金５(C301),2,,2025-06-02 00:32:44,2025-06-01 15:32:44,猪瀬　優理,イノセ　ユリ
C200096000,2025,,,,,,,,,2025-06-01 22:49:07,2025-06-01 13:49:07,,
C200097000,2025,子ども社会学,,社会学部,3年次～4年次,深草,前期　火１(C219),2,,2025-06-02 00:33:15,2025-06-01 15:33:16,数実　浩佑,カズミ　コウスケ
C202000001,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C236),2,,2025-06-02 00:33:15,2025-06-01 15:33:16,大西　孝之,オオニシ　タカユキ
C202000002,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C237),2,,2025-06-02 00:33:16,2025-06-01 15:33:16,樽井　康彦,タルイ　ヤスヒコ
C202000003,2025,,,,,,,,,2025-06-01 22:50:05,2025-06-01 13:50:06,,
C202000004,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C249),2,,2025-06-02 00:33:15,2025-06-01 15:33:16,久保　和之,クボ　カズユキ
C202000005,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C238),2,,2025-06-02 00:33:15,2025-06-01 15:33:16,脇田　健一,ワキタ　ケンイチ
C202000006,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C239),2,,2025-06-02 00:33:15,2025-06-01 15:33:16,数実　浩佑,カズミ　コウスケ
C202000007,2025,,,,,,,,,2025-06-01 22:50:10,2025-06-01 13:50:10,,
C202000008,2025,,,,,,,,,2025-06-01 22:50:10,2025-06-01 13:50:10,,
C202000009,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C242),2,,2025-06-02 00:33:15,2025-06-01 15:33:16,坂本　清彦,サカモト　キヨヒコ
C202000010,2025,,,,,,,,,2025-06-01 22:51:09,2025-06-01 13:51:09,,
C202000011,2025,,,,,,,,,2025-06-01 22:51:09,2025-06-01 13:51:09,,
C202000012,2025,,,,,,,,,2025-06-01 22:51:10,2025-06-01 13:51:10,,
C202000013,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C252),2,,2025-06-02 00:33:18,2025-06-01 15:33:24,古莊　匡義,フルソウ　タダヨシ
C202000014,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C253),2,,2025-06-02 00:34:03,2025-06-01 15:34:03,松岡　亮二,マツオカ　リョウジ
C202000015,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C254),2,,2025-06-02 00:34:04,2025-06-01 15:34:10,村澤　真保呂,ムラサワ　マホロ
C202000016,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C255),2,,2025-06-02 00:34:04,2025-06-01 15:34:10,閻　美芳,ヤン　メイファン
C202000017,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C256),2,,2025-06-02 00:34:11,2025-06-01 15:34:14,渡辺　めぐみ,ワタナベ　メグミ
C202000018,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C244),2,,2025-06-02 00:34:12,2025-06-01 15:34:14,立田　瑞穂,タツタ　ミズホ
C202000019,2025,,,,,,,,,2025-06-01 22:53:16,2025-06-01 13:53:16,,
C202000020,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C246),2,,2025-06-02 00:34:11,2025-06-01 15:34:14,五十嵐　海理,イガラシ　カイリ
C202000021,2025,,,,,,,,,2025-06-01 22:53:16,2025-06-01 13:53:16,,
C202000022,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C258),2,,2025-06-02 00:34:11,2025-06-01 15:34:14,,
C202000023,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C247),2,,2025-06-02 00:34:10,2025-06-01 15:34:14,工藤　保則,クドウ　ヤスノリ
C202000024,2025,,,,,,,,,2025-06-01 22:53:16,2025-06-01 13:53:16,,
C202000025,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C249),2,,2025-06-02 00:34:48,2025-06-01 15:34:49,清家　竜介,セイケ　リュウスケ
C202000026,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C259),2,,2025-06-02 00:34:59,2025-06-01 15:35:01,築地　達郎,ツキジ　タツオ
C202000027,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C260),2,,2025-06-02 00:34:59,2025-06-01 15:35:01,藤田　悟,フジタ　サトル
C202000028,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C261),2,,2025-06-02 00:34:59,2025-06-01 15:35:01,松浦　哲郎,マツウラ　テツオ
C203000001,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C350),2,,2025-06-02 00:34:59,2025-06-01 15:35:01,大西　孝之,オオニシ　タカユキ
C203000002,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C351),2,,2025-06-02 00:34:59,2025-06-01 15:35:01,樽井　康彦,タルイ　ヤスヒコ
C203000003,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C362),2,,2025-06-02 00:35:03,2025-06-01 15:35:08,井上　辰樹,イノウエ　タツキ
C203000004,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C363),2,,2025-06-02 00:35:03,2025-06-01 15:35:08,久保　和之,クボ　カズユキ
C203000005,2025,,,,,,,,,2025-06-01 22:54:31,2025-06-01 13:54:31,,
C203000006,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C353),2,,2025-06-02 00:35:31,2025-06-01 15:35:31,数実　浩佑,カズミ　コウスケ
C203000007,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C354),2,,2025-06-02 00:35:56,2025-06-01 15:35:58,渡邉　悟史,ワタナベ　サトシ
C203000008,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C355),2,,2025-06-02 00:35:57,2025-06-01 15:35:58,黒田　浩一郎,クロダ　コウイチロウ
C203000009,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C356),2,,2025-06-02 00:35:57,2025-06-01 15:35:58,坂本　清彦,サカモト　キヨヒコ
C203000010,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C357),2,,2025-06-02 00:35:57,2025-06-01 15:35:58,舟橋　健太,フナハシ　ケンタ
C203000011,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C364),2,,2025-06-02 00:35:57,2025-06-01 15:35:58,猪瀬　優理,イノセ　ユリ
C203000012,2025,,,,,,,,,2025-06-01 22:54:43,2025-06-01 13:54:43,,
C203000013,2025,,,,,,,,,2025-06-01 22:54:45,2025-06-01 13:54:45,,
C203000014,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C367),2,,2025-06-02 00:35:57,2025-06-01 15:35:58,松岡　亮二,マツオカ　リョウジ
C203000015,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C368),2,,2025-06-02 00:35:57,2025-06-01 15:35:58,村澤　真保呂,ムラサワ　マホロ
C203000016,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C369),2,,2025-06-02 00:36:00,2025-06-01 15:36:05,閻　美芳,ヤン　メイファン
C203000017,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C370),2,,2025-06-02 00:36:34,2025-06-01 15:36:36,渡辺　めぐみ,ワタナベ　メグミ
C203000018,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C358),2,,2025-06-02 00:36:36,2025-06-01 15:36:41,立田　瑞穂,タツタ　ミズホ
C203000019,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C359),2,,2025-06-02 00:36:37,2025-06-01 15:36:41,山田　容,ヤマダ　ヨウ
C203000020,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C360),2,,2025-06-02 00:36:38,2025-06-01 15:36:41,五十嵐　海理,イガラシ　カイリ
C203000021,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C371),2,,2025-06-02 00:36:42,2025-06-01 15:36:44,村田　智美,ムラタ　トモミ
C203000022,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C372),2,,2025-06-02 00:36:42,2025-06-01 15:36:44,前川　貴史,マエカワ　タカフミ
C203000023,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C361),2,,2025-06-02 00:36:42,2025-06-01 15:36:44,工藤　保則,クドウ　ヤスノリ
C203000024,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C362),2,,2025-06-02 00:36:42,2025-06-01 15:36:44,嶋崎　陽一,シマザキ　ヨウイチ
C203000025,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C363),2,,2025-06-02 00:37:11,2025-06-01 15:37:12,清家　竜介,セイケ　リュウスケ
C203000026,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C373),2,,2025-06-02 00:37:19,2025-06-01 15:37:22,築地　達郎,ツキジ　タツオ
C203000027,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C374),2,,2025-06-02 00:37:19,2025-06-01 15:37:22,藤田　悟,フジタ　サトル
C203000028,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C375),2,,2025-06-02 00:37:20,2025-06-01 15:37:22,松浦　哲郎,マツウラ　テツオ
C215005200,2025,リスクマネジメント,現代社会におけるリスクマネジメント：理論と実践,社会学部,1年次～4年次,深草,前期　水４(C205),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:37:24,2025-06-01 15:37:26,中野　有,ナカノ　タモツ
